rule_id,general_rule,frequency,confidence,source_documents
rule_3743,Do not create a separate tier for the free included prescriber amount,2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3744,"Tiered pricing exists for Non-EPCS prescribers, EPCS prescribers, and prescriptions (RX)",2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3745,All tiered pricing must include the unit price in the description field,4,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3747,Both EPCS and Non-EPCS billing terms must be included to ensure all prescribers are billed,2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3748,Tiered usage pricing is applied in arrears,2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3749,The lower priced table in Exhibit A corresponds to Non-EPCS prescribers,3,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3750,"Pricing extraction must include: Fixed monthly fee, EPCS Prescribers, Non-EPCS Prescribers, Prescription Agents, Prescriptions, and Identity Proofing",2,0.92,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3752,Master Excel file must contain all client data,2,0.75,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3753,Number of prescribers must be broken out per prescriber in Excel,2,0.75,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3754,Receipts of usage data must be attached to each invoice before sending,2,0.75,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3755,Add revenue schedule and billing term for Included Prescribers with UNIT_PRICE event tracking set to FREE at $0 each,2,0.85,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3756,"Ignore pricing related to Certification, Re-Certification, and Hardware Tokens",2,0.85,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3757,Default service term is one year starting the first day of the current month with MONTHLY frequency and 12 invoices duration,2,0.85,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3758,Auto-attach usage data to invoices with monthly prescription counts,2,0.85,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3759,EPCS prescribers are tracked separately from Non-EPCS prescribers with distinct item codes (216 vs 218),3,0.73,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3760,Each trackable event requires a unique Item Name and Integration Item identifier,2,0.735,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3762,Prescriptions are tracked individually with Rx ID (item code 221),2,0.735,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3763,ID Proofing is a separate billable event (item code 410),2,0.735,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3764,First 10 Non-EPCS prescribers are included free of charge (item code 433),2,0.735,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3766,Jumpstart Subscription has a specific item code (232) for 10 users,2,0.735,Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_3776,"{'rule_id': 'R6', 'category': 'Billing Frequency', 'description': 'Annual or subscription items have Frequency = Annual', 'explicit': True}",2,0.85,Eino Merchant Info Sheet
rule_3784,Meeting recordings are stored and referenced via rewatch.com platform,2,0.45,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3785,Video URLs follow a specific format pattern: rewatch.com/video/[video-id]-[participants]-[topic]-[date],3,0.45,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof; MIS_ Voxie
rule_3788,Auto extend contract to 3 months past end date unless canceled,2,0.885,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3790,Link all BTs to SaaS:Subscription for everything else (non-implementation),2,0.885,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3791,Ignore all optional terms like 'upgrade to Pro for x',2,0.885,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3792,Ignore any events-based terms and escalate to proof-io if needed,2,0.885,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3793,"If no contact emails available, add manually in Tabs",2,0.885,Merchant Info Sheet_ Proof(1); Merchant Info Sheet_ Proof
rule_3794,Use QBO as the general ledger system,3,0.8733333333333334,Merchant Info Sheet_ Proof(1); Hockeystack MIS; Merchant Info Sheet_ Proof
rule_3798,Complimentary Hours total price equals hourly rate times number of hours,2,0.92,Merchant Info Sheet - Lawtrades(1)
rule_3801,"For SEMI-MONTHLY contracts: if 12 months service and start date not on 1st, periods = 25 (12 × 2 + 1)",2,0.92,Merchant Info Sheet - Lawtrades(1)
rule_3813,"BT #1 (Upfront): Billing type = Flat, Frequency = None, Billing Timing = Bill first of period",4,0.92,MIS_ Coram AI; Merchant Info Sheet - Lawtrades(1)
rule_3815,BT #2 Event naming: '[Legal Professional Name] - 1' with spaces around the dash,2,0.92,Merchant Info Sheet - Lawtrades(1)
rule_3835,Customer name is found in 'Client' field (first row in Order Form),2,0.9,StrongArm MIS (real one)(1); StrongArm MIS (real one)
rule_3836,Default Service Term is stated in 'Order Form Term',4,0.9,StrongArm MIS (real one)(1); StrongArm MIS (real one)
rule_3837,"Ignore billing terms where Fee is 'WAIVED', 'INCLUDED', or 'N/A'",2,0.9,StrongArm MIS (real one)(1); StrongArm MIS (real one)
rule_3844,Revenue schedule BT end date must match the End Date in sheet,3,0.86,MIS_ GoodShip; MIS BuildClinical
rule_3859,"Pause amendment information must be in email body with: Customer, Study ID (sub-customer), pause start date, number of months pause, pause end date, and pause fee",2,0.835,MIS BuildClinical
rule_3861,Pause fee BT starts 30 days from pause start date and ends at pause end date,4,0.85,MIS BuildClinical
rule_3862,Default pause fee is $300 unless specified otherwise in amendment,3,0.85,Merchant Info Sheet - Satisfi Labs; MIS BuildClinical
rule_3863,"For non-whole number month pauses, always round up to next whole number when identifying occurrences",2,0.85,MIS BuildClinical
rule_3867,Price decrease: create negative BT equal to prorated difference for days in previous month,2,0.85,MIS BuildClinical
rule_3877,BT dates are adjusted to start on new pause end date when manually re-activating study,3,0.83,MIS BuildClinical
rule_3880,Create prorated negative BT as credit for partial month if pause occurs mid-billing period,2,0.85,MIS BuildClinical
rule_3888,Implementation requires identification of Finance and Operations key personnel,3,0.85,Merchant Info Sheet - Airops_(1);  Merchant Info Sheet - LightLabs; Merchant Info Sheet - Airops_
rule_3889,Billing occurs on a monthly basis,3,0.75,Merchant Info Sheet - Airops_(1);  Merchant Info Sheet - LightLabs; Merchant Info Sheet - Airops_
rule_3891,AR (Accounts Receivable) processes must be streamlined and integrated,2,0.835, Onebrief Merchant Info Sheet;  Merchant Info Sheet - LightLabs
rule_3901,Annual contract terms are standard (with some 3-year exceptions),2,0.835,Circadian Risk Merchant Info Sheet; Merchant Info Sheet - Coalesce (Current)
rule_3917,"Tabs solution will only handle B2B segment billing, not PLG (Product-Led Growth) flow",2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3918,Customers should be expected to come from contract as the primary source,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3919,Manual usage tracking in spreadsheets is the current pain point to be replaced,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3920,Builders (influencers) receive 20% commission for referrals that stay beyond 30 days,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3921,Rewardful code must be entered in Stripe as metadata during customer setup,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3922,Commission payouts are calculated at end of month and disbursed via PayPal,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3923,"Payment method selection depends on invoice size: smaller invoices use Credit Card, larger invoices use ACH",2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3924,Term length is found in first paragraph of contracts titled 'Term' and used for both billing and revenue schedules,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3925,Pricing and billing cadence information is located in Section 2 Pricing,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3930,Ignore all content in MSA after signature (considered legalese),2,0.8,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3931,For task-based pricing: divide rate by 1000 to get unit price for Garage system,2,0.8,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3932,Only usage type processed is 'tasks',2,0.8,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3933,Notify Jeff Kurzman when batch processing is complete,2,0.8,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3934,Usage billing is conducted via CVS (Customer Verification System or similar),2,0.75,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3935,Pass-through revenue model: costs are billed directly to customers without markup,2,0.75,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3936,Fixed limits with overage charges: predefined usage thresholds trigger additional fees for excess usage,2,0.75,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3937,Standard usage is calculated up to a threshold before overage fees apply,2,0.75,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3939,Billing model operates on an 'in arrears' basis (payment after service delivery),2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3940,Usage data files are uploaded by the merchant themselves (self-service model),2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3941,All processes/standards are consistent across all of the merchant's clients,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3942,Manual adjustments at the invoice level are expected and supported,2,0.85,Merchant Info Sheet - Airops_(1); Merchant Info Sheet - Airops_
rule_3950,Reporting capabilities are a key feature requirement,2,0.885,Merchant Info Sheet_ Luminary(1); Tabs + Human Merchant Info Sheet_
rule_3956,"Platform fees are billed monthly, quarterly, or annually based on contract terms",2,0.885,MIS_ Cape; Oscilar Merchant Info Sheet_
rule_3987,Credit Decisioning maps to 'Oscilar Programs:Oscilar Credit Risk Platform',3,0.85,Oscilar Merchant Info Sheet_
rule_3997,Customer always pays at least the monthly minimum amount regardless of actual usage,2,0.92,[DRAFT] Oscilar MIS Updates
rule_4020,Tabs will support hardware and software billing but NOT electricity billing,4,0.885,MIS_ Juniper; Merchant Info Sheet - David Energy; MIS_ Coram AI
rule_4034,"Feature requests must be documented with three attributes: description (What is it), justification (Why it's important), and Urgency level",2,0.7,MIS_ Zenlytic; Merchant Info Sheet - David Energy
rule_4063,Payment Schedule section in contract is the source of truth for revenue schedule setup,2,0.85,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4065,Service start dates must be in increments of one year if there is a renewal listed,2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4066,Always scroll to the bottom of the contract to find Payment Schedule,2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4067,"Integration Item mapping: 'Startup Plan US' if Starter Plan, otherwise search for closest match",2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4068,"For multi-year contracts, add one year to start date for year 2, add another year for year 3",2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4069,"Total Price must be listed separately for year 1, year 2, and year 3",2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4070,Quantity field should contain number of users,2,0.9,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4074,Billing and shipping information must be added based on Ship To field on the contract,2,0.85,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4075,"Standard billing model: 70% annual upfront payments, remainder split into half-yearly or quarterly terms",2,0.85,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4076,Indian entity invoices Indian customers in INR,3,0.85,Copy of Merchant Info Sheet - Sprinto; Merchant Info Sheet - Sprinto
rule_4079,"{'rule_id': 'R3', 'category': 'Revenue Category Classification', 'description': ""Contracts 11+ months are classified as 'Seat Fee - Annual Subscription'"", 'explicit': True}",2,0.92,Merchant Info Sheet - Brevity
rule_4110,"{'rule_id': 'R14', 'category': 'Renewals', 'description': 'Process renewal terms on the original contract instance'}",2,0.85,Merchant Info Sheet - Coalesce (Current)
rule_4113,"{'rule_id': 'R18', 'category': 'Professional Services', 'description': 'Professional services and jumpstart should be in separate revenue schedule with service term of 3 months by default'}",3,0.85,Merchant Info Sheet - Coalesce (Current)
rule_4114,Quarterly billing generates 4 invoices per year (3-month frequency),2,0.75,Merchant Info Sheet - Coalesce (Current)
rule_4148,Hardware Products: Item Name = value from 'Item/Description' column,6,0.92,MIS_ Coram AI
rule_4150,Hardware Products: Add discount in-line using percentage discount noted,2,0.92,MIS_ Coram AI
rule_4153,Software Products: Total price = gross price divided by payment cadence,2,0.92,MIS_ Coram AI
rule_4154,"Software Products: Periods = based on billing cadence (quarterly=4, annual=1)",2,0.92,MIS_ Coram AI
rule_4168,Clients who pay by credit card must pay the processing fee,2,0.885,Beansquad - MIS
rule_4196,99% of clients must be set up on AutoPay via ACH,2,0.835,Beansquad - MIS; Tenant -- Merchant Info Sheet
rule_4214,"Months of Service: Calculate from service period, round to whole months",2,0.85,MIS_ Anrok; Tabs MIS for Keen Decision Systems
rule_4216,Ignore billing items named 'incremental __',2,0.85,Tabs MIS for Keen Decision Systems
rule_4238,AR aging reports must be provided,3,0.84,Merchant Info Sheet - Dr. Seuss_; Tabs + Human Merchant Info Sheet_
rule_4254,"{'rule_id': 'R6', 'description': ""Category mapping: 'Multimodal Agent - Document AI' → Platform"", 'category': 'Product Categorization'}",3,0.92,Multimodal Merchant Info Sheet_
rule_4257,Full Payment: Item Name is 'Annual License Fee',2,0.85,Copy of TIFIN AG MIS
rule_4265,Deferred revenue schedules must be auto-generated and exported to QuickBooks,2,0.92,MIS_ Cape; Hockeystack MIS
rule_4278,One-time hardware sales (devices/equipment) must be billed as discrete line items,2,0.85,MIS_ Cape
rule_4288,Journal entries must be properly tracked and documented,2,0.885,MIS_ Cape; MIS_ Truepic
rule_4321,"Billing proration is required for amendments, change orders, upgrades, or downgrades",2,0.8,MIS_ Niche; Tenant -- Merchant Info Sheet
